Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Coal1,Coal2,Nuclear1,Nuclear2
sc2015,y2030,2030-01-02T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.1077892021526445,0.0,0.0,0.1258997804748557,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,0.0,0.26986866498147083,0.07145615230045796,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,0.20755191491230177,0.06859790620843961,0.0,0.0,0.02508217625527382,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,0.20404272284451364,0.026918165727362376,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,0.26986866498147083,0.06859790620843961,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,0.19970493868154482,0.06585398996010203,0.0,0.0,0.02508217625527382,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,0.23821893344337897,0.025841439098267884,0.0,0.0,0.02508217625527382,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,0.1842507249243231,0.03790755171845836,0.0,0.0,0.06427307665413917,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,0.3993239082692194,0.0884567165625031,0.0,0.0,0.12854615330827834,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.1472801478934444,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,0.41000000000000003,0.07086801290002226,0.0,0.0,0.19662497731747783,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,0.41000000000000003,0.07086801290002226,0.0,0.0,0.13366531913747767,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.2570923066165567,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.07086801290002226,0.0,0.0,0.20945605605997802,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,0.4011682200913826,0.07086801290002226,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.07086801290002226,0.0,0.0,0.1363915722517277,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.07086801290002226,0.0,0.0,0.17103937573647768,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,0.0,0.0,0.3981905124138824,0.07086801290002226,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,0.0,0.0,0.29868325986138244,0.07086801290002226,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,0.0,0.0,0.2862804112500002,0.07086801290002226,0.0,0.0,0.10032870502109528,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.1651059716240559,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.3687232230322395,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.3687232230322394,0.0,0.0,0.18949700974026013,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.3008235518187683,0.0,0.0,0.1097013201587311,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.3509720352962683,0.0,0.0,0.1097013201587311,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T07:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T09:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T11:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T13:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T15:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T17:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T19:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T21:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T23:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T01:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T03:00:00+01:00,0.0,0.038473453906264804,0.41000000000000003,0.3687232230322394,0.0,0.0,0.16042494707399552,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T05:00:00+01:00,0.0,0.038473453906264804,0.41000000000000003,0.3687232230322394,0.0,0.0,0.12182448204399526,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T07:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T09:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T11:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T13:00:00+01:00,0.0,0.038473453906264804,0.41000000000000003,0.31883742483032906,0.0,0.0,0.24828029964090614,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T15:00:00+01:00,0.0,0.038473453906264804,0.41000000000000003,0.30743329935315467,0.0,0.0,0.12411991711808071,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T17:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T19:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T21:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-08T23:00:00+01:00,0.0,0.09432201602826211,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T01:00:00+01:00,0.0,0.02286285702888213,0.41000000000000003,0.3687232230322394,0.0,0.0,0.1393201200238785,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T03:00:00+01:00,0.0,0.02286285702888213,0.41000000000000003,0.27961554952238704,0.0,0.0,0.1097013201587311,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T05:00:00+01:00,0.0,0.02286285702888213,0.41000000000000003,0.29046359864238647,0.0,0.0,0.1097013201587311,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T07:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T09:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T11:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3324340316372468,0.0,0.0,0.2687944972611387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T13:00:00+01:00,0.0,0.02286285702888213,0.41000000000000003,0.14468885967087877,0.0,0.0,0.14941106175523836,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T15:00:00+01:00,0.0,0.02286285702888213,0.33963838132150803,0.14468885967087877,0.0,0.0,0.1097013201587311,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T17:00:00+01:00,0.0,0.02286285702888213,0.41000000000000003,0.3687232230322394,0.0,0.0,0.2727144260413785,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T19:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T21:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-09T23:00:00+01:00,0.0,0.056050875296614254,0.41000000000000003,0.3687232230322394,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T01:00:00+01:00,0.0,0.03446914298101261,0.41000000000000003,0.3687232230322395,0.0,0.0,0.28110963290674845,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.18059912964844382,0.0,0.0,0.1954485313790563,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.1239920203550293,0.0,0.0,0.1376718608899711,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.1376718608899711,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.13767186088997108,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T11:00:00+01:00,0.0,0.0,0.41000000000000003,0.11958638150751516,0.0,0.0,0.06883593044498554,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T13:00:00+01:00,0.0,0.0,0.30920576222500007,0.06536090920512863,0.0,0.0,0.026862802124872413,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T15:00:00+01:00,0.0,0.0,0.3250078540425001,0.06536090920512863,0.0,0.0,0.026862802124872413,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.06883593044498555,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.06883593044498555,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.06883593044498555,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-10T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.06883593044498555,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.16656489765177943,0.0,0.0,0.06883593044498555,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T03:00:00+01:00,0.0,0.0,0.2270332549288765,0.16656489765177943,0.0,0.0,0.06883593044498554,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T05:00:00+01:00,0.0,0.0,0.11351662746443825,0.15990230174570827,0.0,0.0,0.03864772563985436,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T07:00:00+01:00,0.0,0.0,0.11351662746443825,0.15990230174570827,0.0,0.0,0.06177023747560415,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T09:00:00+01:00,0.0,0.0,0.11083080665457568,0.15990230174570827,0.0,0.0,0.04993698840171693,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T11:00:00+01:00,0.0,0.0,0.08577905884691328,0.15350620967587997,0.0,0.0,0.019487605229938317,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T13:00:00+01:00,0.0,0.0,0.08295288453813067,0.125491901687884,0.0,0.0,0.04993698840171693,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T15:00:00+01:00,0.0,0.0,0.11083080665457568,0.10351735892050269,0.0,0.0,0.040036505527653206,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T17:00:00+01:00,0.0,0.0,0.22166161330915135,0.15350620967587997,0.0,0.0,0.08363718488996935,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-11T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T03:00:00+01:00,0.0,0.0,0.41000000000000003,0.06689382134521399,0.0,0.0,0.14327870899228662,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.06689382134521399,0.0,0.0,0.08895918361978647,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T11:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T13:00:00+01:00,0.0,0.0,0.41000000000000003,0.06689382134521399,0.0,0.0,0.07282874935478606,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T15:00:00+01:00,0.0,0.0,0.36610416733383483,0.06689382134521399,0.0,0.0,0.06527780284095169,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-12T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.08118400955006241,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T03:00:00+01:00,0.0,0.0,0.3773857122188352,0.06689382134521399,0.0,0.0,0.06527780284095169,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T05:00:00+01:00,0.0,0.0,0.38598919548883515,0.06689382134521399,0.0,0.0,0.06527780284095169,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T11:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T13:00:00+01:00,0.0,0.0,0.41000000000000003,0.06689382134521399,0.0,0.0,0.08658773590478624,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T15:00:00+01:00,0.0,0.0,0.2208198112751525,0.17047135117006146,0.0,0.0,0.06527780284095169,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T17:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T19:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T21:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-13T23:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T01:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T03:00:00+01:00,0.0,0.0,0.4066900890588348,0.06689382134521399,0.0,0.0,0.06527780284095169,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T05:00:00+01:00,0.0,0.0,0.41000000000000003,0.06689382134521399,0.0,0.0,0.07342345814978622,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T07:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T09:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-14T11:00:00+01:00,0.0,0.0,0.41000000000000003,0.17047135117006146,0.0,0.0,0.1672743697799387,0.0,0.0,0.0,0.0
