Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Coal1,Coal2,Nuclear1,Nuclear2
sc2015,y2030,2030-01-02T03:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T05:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T09:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T13:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T17:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T19:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T21:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-02T23:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T01:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T03:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T05:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T07:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T09:00:00+01:00,0.0,0.0,1.0,0.27288405608264427,0.0,0.0,0.30707263530452605,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T11:00:00+01:00,0.0,0.0,0.6582162560523677,0.18090165139356446,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T13:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,0.6582162560523677,0.17366558533782178,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,0.6582162560523677,0.16671896192430893,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,0.6582162560523677,0.16671896192430893,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,0.6582162560523677,0.16671896192430893,0.0,0.0,0.15676360159546138,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,0.9739607518761447,0.22394105458861543,0.0,0.0,0.31352720319092275,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T19:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T21:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T07:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T09:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T11:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T13:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T15:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T17:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.6270544063818455,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T19:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T21:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-06T23:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T01:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T03:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T05:00:00+01:00,0.0,0.0,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T07:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T09:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T11:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T13:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T15:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T17:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T19:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T21:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-07T23:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T01:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T03:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T05:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T07:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T09:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T11:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T13:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T15:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T17:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T19:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T21:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-08T23:00:00+01:00,0.0,0.4964316633066427,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T01:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T03:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T05:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T07:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T09:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T11:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T13:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T15:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T17:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T19:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T21:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-09T23:00:00+01:00,0.0,0.29500460682428553,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T01:00:00+01:00,0.0,0.18141654200532953,1.0,0.9334765140056694,0.0,0.0,0.6856332509920694,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T03:00:00+01:00,0.0,0.0,1.0,0.4572129864517565,0.0,0.0,0.476703735070869,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T05:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.3357850265609051,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T07:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.3357850265609051,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T09:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.3357850265609051,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T11:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T13:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T15:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T17:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T19:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T21:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-10T23:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T01:00:00+01:00,0.0,0.0,1.0,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T03:00:00+01:00,0.0,0.0,0.5537396461679914,0.42168328519437825,0.0,0.0,0.16789251328045254,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T05:00:00+01:00,0.0,0.0,0.2768698230839957,0.4048159537866032,0.0,0.0,0.15065911579415645,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T07:00:00+01:00,0.0,0.0,0.2768698230839957,0.4048159537866032,0.0,0.0,0.15065911579415645,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T09:00:00+01:00,0.0,0.0,0.2703190406209163,0.4048159537866032,0.0,0.0,0.12179753268711445,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T11:00:00+01:00,0.0,0.0,0.2703190406209163,0.38862331563513913,0.0,0.0,0.12179753268711445,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T13:00:00+01:00,0.0,0.0,0.2703190406209163,0.38862331563513913,0.0,0.0,0.12179753268711445,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T15:00:00+01:00,0.0,0.0,0.2703190406209163,0.38862331563513913,0.0,0.0,0.12179753268711445,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T17:00:00+01:00,0.0,0.0,0.5406380812418325,0.38862331563513913,0.0,0.0,0.20399313387797402,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T19:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T21:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-11T23:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T01:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T03:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T05:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T07:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T09:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T11:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T13:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T15:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T17:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T19:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T21:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-12T23:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T01:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T03:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T05:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T07:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T09:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T11:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T13:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T15:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T17:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T19:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T21:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-13T23:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T01:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T03:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T05:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T07:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T09:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T11:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T13:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T15:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T17:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T19:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T21:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-14T23:00:00+01:00,0.0,0.0,1.0,0.43157304093686444,0.0,0.0,0.40798626775594804,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-15T01:00:00+01:00,0.0,0.0,0.9889660485768033,0.41200738511977775,0.0,0.0,0.40624378196341676,0.0,0.0,1.0,1.0
sc2015,y2030,2030-01-15T03:00:00+01:00,0.0,0.0,0.9889660485768033,0.41200738511977775,0.0,0.0,0.40624378196341676,0.0,0.0,1.0,1.0
